ad_id,list_id,subject,price,price_string,size,area_name,ward_name,location,body,date
175834873,132179372,CHO THUÊ CĂN HỘ STUDIO KHU VỰC TRUNG TÂM ĐÀ NẴNG,5200000,"5,2 triệu/tháng",35,,,"16.0630138,108.2087526","- Nằm ở khu vực kiệt oto đường Phan Thanh, song song với trục đường Nguyễn Văn Linh
- Cách sân bay Đà Nẵng chưa đến 1km, gần bệnh viên Hoàn Mỹ 200m, công viên, siêu thị bigC , winmart, v.v... 
- Cách biển 10 phút đi xe máy
- Chủ nhà thân thiện, hiền lành.
- Thiết kế phong cách homestay , đầy đủ nội thất như tivi, tủ lạnh, điều hòa, bếp.
- Có máy giặt riêng
- Có giếng trời thoáng mát
Liên hệ sđt: ***
",2 tuần trước
175837239,132177783,CHO THUÊ PHÒNG TRỌ HẢI CHÂU - HOÀNG DIÊU- NGUYỄN VĂN LINH,4000000,4 triệu/tháng,20,,,"16.0579868,108.2140924","Dự án: 
Thông tin chi tiết: PHÒNG TRỌ – FULL TIỆN NGHI, VÀO Ở NGAY
GẦN ĐH DUY TÂN- SÂN BAY- CẦU RỒNG
📍 Địa chỉ: k266 đường Hoàng Diệu,Hải Châu, Đà Nẵng
📌 Cách ĐH Duy Tân 500m, Sân Bay, Cầu Rồng-1km 

💰 Giá phòng: 4tr-4.200.000đ/tháng 
ĐẶC BIỆT ƯU TIÊN(Ở MỘT NGƯỜI GIẢM 500K)
🔌 Điện: 3.800đ/số
💧 Nước: 50.000đ/người
🧺 Máy giặt: 50.000đ/2 người (nếu sử dụng)
📶 Wifi: 50.000đ/phòng

Nội Thất: 1 ban ghế +1 giường +1 nệm + 1 giá treo quần áo
kí hợp đồng bổ sung thêm (tủ lạnh 90 lít)
❄️ Có sẵn điều hoà
🚿 Máy nước nóng lạnh đầy đủ

🔐 Cọc: 1 tháng - Hợp Đồng : 6 tháng
✨ Phòng sạch sẽ, thoáng mát
✨ Khu vực an ninh, yên tĩnh
✨ Dọn vào ở ngay, không cần chờ
( chỉ nhận nam)
📞 Liên hệ: ***",2 tuần trước
175822345,132165052,"Phòng trọ mới xây hoà xuân có điều hoà, nóng lạnh",3000000,3 triệu/tháng,25,,,"15.9793965,108.2187009","Phòng trọ mới xây khu vực Hoà xuân. Có điều hoà, máy nóng lạnh.
Phòng có cửa sổ lớn thoáng mát. 
Thuận tiện ra làng đại học. Aeon, trường Nicola, Chợ miếu bông
- Điện : 3,8k/ chữ
- Nước : chia bill",2 tuần trước
175453306,131848676,cho thuê phòng trọ,2500000,"2,5 triệu/tháng",25,,,"16.0531995,108.1658953","Dự án: 
Thông tin chi tiết: Cho thuê phòng trọ 
Phù hợp cho người đi làm sv 
Gần chợ trường khu công nghiệp",2 tuần trước
175799348,132145359,cho thuê phòng trọ mới hoà thọ đông,2300000,"2,3 triệu/tháng",35,,,"16.0122832,108.1992015","cho thuê phòng trọ có gác hoà thọ đông Kiệt 156 đường Nguyễn Xuân Hữu Nguyễn Xuân Hữu 
dt 30 mét 
phòng có gác có điều hoà 
giá thuê 2 tr 3 / 1 phòng 
LH : ***. ",2 tuần trước
173898053,130517612,Cho thuê phòng trọ gần bến xe trung tâm,2500000,"2,5 triệu/tháng",16,,,"16.0608067,108.1714784","Cho thuê phòng trọ gần bến xe trung tâm
-Gần bến xe , chợ hoà mỹ ...
-Cách trường đại học sư phạm 1km
+ Trường cao đẳng thương mại 1,5km
+ Đại học duy tân hoà khánh nam 1,5km
+ Đại học bách khoa 2,5km 
-Có sẵn giường, bếp, tủ gương, quạt ,điều hoà , máy nóng lạnh , smart tivi , wifi, nhà vệ sinh riêng , sân phơi đồ ( đầy đủ tiện nghi, chỉ cần xách vali vào )
-Không chung chủ , giờ giấc tự do
-Cửa thông minh dùng khoá từ
-Có camera chống trộm, chỗ để xe rộng rãi, khu dân cư an ninh tốt , đường 10m5
-Điện 3,5k/1 số
-Nước 50k/1 người
-Máy giặt 30k/1người
-Nam nữ ở bình thường
Giá 2,5 triệu 
Địa chỉ : 82 thanh tịnh , hoà minh , liên chiểu , đà nẵng",2 tuần trước
175421307,131821093,"Phòng Trọ Mới Mặt Tiền Thanh Vinh CÓ NỘI THẤT Điều Hoà, Nóng Lạnh",2000000,2 triệu/tháng,22,,,"16.0744216,108.1307082","Phòng Trọ Mới Xây Mặt Tiền Thanh Vinh CÓ NỘI THẤT (Điều Hoà, Nóng Lạnh, Máy Giặt) Rộng 22m2 gần chung cư Âu Cơ, Khu Công Nghiệp Hoà Khánh, ĐH Bách Khoa, Sư Phạm... 
Giá 2 triệu/ tháng. Nhà xe và phơi đồ rộng rãi 
Liên hệ: ***",2 tuần trước
175366661,131774213,PHÒNG TRỌ HOÀ XUÂN,2000000,2 triệu/tháng,25,,,"15.9992021,108.2106338","Dự án: 
Thông tin chi tiết: 🏘️CHO THUÊ PHÒNG TRỌ HOÀ XUÂN
✅Diện tích mỗi phòng 22-25m2

✅Sạch sẽ, thoáng mát, tolet riêng từng phòng

✅Xung quanh đầy đủ tiện nghi, sinh hoạt

✅Gần cầu Nguyễn Tri Phương, Văn Tiến Dũng, chợ Hoà Xuân..

✅Lh sđt gặp cô Hương",2 tuần trước
174860900,131343871,Phòng trọ dt 30m2 tại đường đà sơn 8,2800000,"2,8 triệu/tháng",30,,,"16.0483834,108.1534171","Cho thuê phòng trọ cao cấp đường Đà Sơn 8
	•	Phòng rộng, sạch, có ban công cửa sổ thoáng mát
	•	Có sẵn giường, máy lạnh, quạt, bàn ghế, máy nước nóng lạnh, máy giặt
	•	Khu vực yên tĩnh, an ninh gần đh duy tân, bách khoa, sư phạm, sát chợ đà sơn, winmart, bách hoa xanh đầy đủ tiện ích
💰 Giá:  2,8tr-3tr tuỳ căn
* ***",2 tuần trước
175800477,132146547,"CHính chủ Cho thuê phòng trọ Chính chủ K96,66 Điện Biên Phủ, Đà Nẵng",2800000,"2,8 triệu/tháng",25,,,"16.0657099,108.1988234","Tôi chính chủ Cho thuê phòng trọ K96/66 Điện Biên Phủ (chính chủ), kiệt 3,5m thông thương, diện tích phòng 25m² chưa kể bếp tolet, Phòng sáng sủa, sạch mới. Có toilet riêng, có phòng bếp riêng có bồn rửa chén, có sân phơi, sân để xe, lối đi riêng không chung với chủ, giờ giấc thoải mái, yên tĩnh sạch sẽ, khu vực an ninh, gần chợ, siêu thị, bệnh viện, giá 3tr/tháng. LH: Cô Trang.(chỉ cho 1 Nam thuê).",2 tuần trước
175780637,132129412,"✨ Phòng mới 100% – Hòa Khánh, gần ĐH Sư Phạm, Bách Khoa, Duy Tân ✨️",3800000,"3,8 triệu/tháng",30,,,"16.065653,108.1454414","✨ Phòng mới 100% – Hòa Khánh, gần ĐH Sư Phạm, Bách Khoa, Duy Tân ✨
-----‐-----------------
🏡 Đường Khánh An 7 
✅ ️Tiện nghi: Nội thất đầy đủ, máy giặt chung Giờ giấc tự do, Có bảo vệ 24 / 24, Thang máy, Khu vực sân phơi riêng, khu vực nhà xe, Có camera 24 / 24 
💵 3tr8 (Ở được tối đa 4 người, từ người thứ 3 +200k) 
📲Liên hệ xem phòng Zalo: ***",2 tuần trước
175797300,132143683,"Cho thuê phòng đường Phạm Xuân Ẩn, Hòa Xuân, Đà Nẵng",2000000,2 triệu/tháng,16,,,"16.0093671,108.2225957","Cho thuê phòng đường Phạm Xuân Ẩn, Hòa Xuân, Đà Nẵng
Phòng trống, có điều hòa, cửa sổ lớn.",2 tuần trước
175795568,132142167,Cho thuê phòng trọ,1500000,"1,5 triệu/tháng",26,,,"16.0494196,108.1854536",Gần cửa hàng điện nước và quán cháo ngọc lan.,2 tuần trước
174911069,131386551,Cho thuê p trọ,1000000,1 triệu/tháng,18,,,"16.08689,108.1442807","Dự án: 
Thông tin chi tiết: Cần cho thuê p trọ K144/81 đường Ng Lương Bằng khu an ninh hàng xóm thân thiện chỗ ở thoáng mát, gần trường đại học bách khoa, kiệt gần đường lớn gần các khu chợ và siêu thị sầm uất thuận tiện việc mua sắm cho người ở, 
Có đồng hồ điện-nước-wifi - chìa khoá phòng riêng tư giờ giấc tự do ko chung chủ.",2 tuần trước
175791955,132138740,cần cho thuê trọ mới sửa sang sạch đẹp có máy lạnh,2000000,2 triệu/tháng,30,,,"16.0287361,108.1725154","cần cho thê trọ rộng 30m2 sạch đẹp có nội thất đầy đủ,có máy lạnh,mới sửa sang.
",2 tuần trước
175788550,132135942,"Phòng trọ giá rẻ gần FPT, VKU, y dược",950000,950000 đ/tháng,16,,,"15.9758722,108.2314799","Dự án: 
Thông tin chi tiết: Vừa trống 1 phòng
Khu vực yên tĩnh, có vệ sinh riêng
Điện, nước, wifi đầy đủ
Anh chị nào cần thì liên hệ để có thêm thông tin",2 tuần trước
175782053,132130825,Cho thuê phòng đôi khép kín,4000000,4 triệu/tháng,50,,,"16.0466947,108.20958","Cho thuê phòng đôi khép kín k654/24 Trưng Nữ Vương. Khu bộ đội an ninh yên tĩnh. Chỉ cho nữ thuê (ưu tiên đi làm).

LHCC *** (MTG)",2 tuần trước
175775938,132125172,CĂN HỘ MINI PHONG CÁCH SANTORINI – NGAY CHỢ HÒA KHÁNH,3500000,"3,5 triệu/tháng",20,,,"16.0705121,108.1510707","Gần ĐH Bách Khoa (500m) – ĐH Sư Phạm (1km)
1 phòng ở 701/3 Tôn Đức Thắng
Tiện ích: cách chợ Hòa Khánh 50m, Đại học bách khoa: 500m, Đại học sư phạm 1km
Tiện ích cả 2:Giường (nệm), bếp, điều hoà, nóng lạnh,tủ quần áo, internet riêng, máy lọc nước, máy giặt chung, tủ lạnh
 Camera an ninh, PCCC đầy đủ
• Ban công riêng, thoáng mát quanh năm 🌬️
• Không chung chủ, giờ giấc tự do
🏡 Khu dân cư an ninh – Gần siêu thị, trạm xe buýt, trường học 
Điện 3.600/kw, nước 50k/người
📲 Inbox/Zalo: 091555360",2 tuần trước
175758393,132110295,Cho thuê Phòng trọ/ kinh doanh đường lê đại hành,6000000,6 triệu/tháng,30,,,"16.0122832,108.1992015","Cho thuê phòng trọ/kinh doanh 

Có 1 phòng ngủ riêng, có gác lửng

Vị trí mặt tiền đường Lê Đại Hành

📍Có nội thất cơ bản, điều hoà, nóng lạnh, vệ sinh riêng, khu bếp 
- Có wifi, giặt chung, camera 24/24
- Giờ giấc tự do
- Phù hợp ở được dưới 4 người
- Có khu vực đậu xe
——————
- Thuê ở trọ giá 6tr có thể thương lượng
- Thuê kinh doanh: 8tr có thể thương lượng

- Xem phòng trực tiếp tại 279 Lê Đại Hành. Lh: ***

- Thuê ở trọ thì ưu tiên gia đình, anh chị em, nhóm bạn nam, nhóm bạn nữ ở ạ.",2 tuần trước
175745691,132099443,pass phòng gấp. Hđồng còn 1 tháng hết 31/5,6500000,"6,5 triệu/tháng",30,,,"16.0710885,108.2214415","Dự án: 
Thông tin chi tiết: Dự án: 
Thông tin chi tiết: Còn 1 tháng. Ở dài lâu ib thêm. K cần cọc trước 
Có thể tách làm 2 phòng ngủ. Đầy đủ nội thất, máy giặt, ban công riêng.",2 tuần trước
175399302,131802437,CHO THUÊ PHÒNG TRỌ ĐẦY ĐỦ NỘI THẤT NHƯ HÌNH HOÀ XUÂN ĐÀ NẴNG,2300000,"2,3 triệu/tháng",15,,,"15.9924062,108.2109974","CHO THUÊ PHÒNG TRỌ ĐƯỜNG NGUYỄN KIM HOÀ XUÂN GIAO PHẠM HÙNG NHƯ HÌNH PHÒNG CÓ GIƯỜNG NỆM, MÁY LẠNH , NÓNG LẠNH , QUẠT , MÁY GIẶT CHUNG WIFI MIỄN PHÍ 
KHÔNG CHUNG CHỦ , GIỜ GIẤC THOẢI MÁI
GIÁ THUÊ 2,3 TRIỆU 1 THÁNG
AI CÓ NHU CẦU LIÊN HỆ TRỰC TIẾP SĐT CHỦ TRỌ",2 tuần trước
175714550,132072835,phòng trọ mới xây trống 2 phòng,2200000,"2,2 triệu/tháng",60,,,"16.0019983,108.2199588","Dự án: 
Thông tin chi tiết: phòng mới xây đầu tháng có thể vô ở luôn",3 tuần trước
175674869,132039048,"Phòng ở, nhận khách nước ngoài ở Ngũ Hành Sơn",7000000,7 triệu/tháng,30,,,"15.982958,108.2334189","📍Đường Hói Kiểng - Hoà Quý
Nhận khách nước ngoài
Nội thất cao cấp
Liên hệ sdt",3 tuần trước
175704062,132063884,[ĐÀ NẴNG] SLOT Ở GHÉP NAM GENZ - PHÒNG RỘNG TỐI GIẢN CHỈ 1TR5 🌟,1500000,"1,5 triệu/tháng",300,,,"16.0191483,108.1953794","Mình làm thiết kế đi làm vắng nhà suốt nên cần pass 1 slot ở ghép. Vibe nhà toàn anh em Gen Z thân thiện và có nuôi một bé mèo nhỏ!

💸 Chi phí: 1.500.000đ/tháng (cọc 1 tháng). Giờ giấc tự do 100%, tự quản chìa khóa riêng.

🌿 Không gian phòng: Rộng thênh thang (4.3m x 3.4m), có tận 6 cửa sổ đón nắng gió cực thoáng. Mình chuộng lối sống tối giản nên đồ đạc cực ít, bao la không gian trống cho bạn tự do decor theo gu.

🏠 Tiện ích bao la: Đường ngõ ô tô sát trung tâm. Có sẵn sân để xe rộng, phòng khách, bếp, 2 WC và khu giặt phơi. Đặc biệt có góc cafe sân thượng siêu chill và không gian thờ thanh tịnh.

🙌 Tiêu chí: Chỉ cần bạn nam sống tử tế, có ý thức giữ vệ sinh chung và tôn trọng sự riêng tư.

Hợp gu thì inbox mình chốt đơn qua xem phòng thực tế ngay nhé!",3 tuần trước
175506245,131894211,"CHO THUÊ MINIHOUSE CHỈ 5.5TR – Q.THANH KHÊ, GẦN BẾN XE ĐÀ NẴNG.",5500000,"5,5 triệu/tháng",25,,,"16.0487665,108.1858582","💰Giá 5TR5
📍 Địa chỉ: Đàm Văn Lễ, Phường An Khê, Quận Thanh Khê, Thành phố Đà Nẵng.
✨ Vị trí thuận tiện:
💥 Gần bến xe Đà Nẵng
💥 Gần ĐH Sư Phạm, ĐH Duy Tân.

✔ Sẵn Kệ bếp, máy lạnh, giường, nệm, tủ đồ.
✔ Phòng sạch sẽ, thoáng mát, rộng rãi có cửa sổ
✔ Giờ giấc tự do – không chung chủ
✔ Có thang máy di chuyển
🚗 Có chỗ để xe

📩 Inbox hoặc gọi: SĐT/Zalo Nhung.
",3 tuần trước
175682288,132046100,Phòng trọ trung tâm thành phố,2400000,"2,4 triệu/tháng",20,,,"16.0703926,108.2060015","Dự án: 
Thông tin chi tiết: Phòng trọ đầy đủ tiện nghi, trung tâm thành phố, gần ga tàu, các trường đại học, siêu thị..,Khu vực an ninh tốt, giờ giấc tự do.",3 tuần trước
175675310,132039301,Cho thuê phòng trọ,2220000,"2,22 triệu/tháng",20,,,"16.08689,108.1442807","🏠 Thông tin phòng:

Diện tích 14m²
Có gác lửng rộng rãi
WC khép kín
Có sẵn điều hòa, bình nóng lạnh
Khu vực an ninh tốt, yên tĩnh
Không ngập lụt, ở rất yên tâm

📍 Vị trí cực thuận tiện:
Cách Đại học Bách khoa Đà Nẵng chỉ 150m
Cách Trường Cao đẳng Kinh tế Kế hoạch chỉ 50m
Gần trường, gần chợ, thuận tiện đi lại và sinh hoạt
💰 Giá thuê: 2.200.000đ/tháng
⚡ Điện: 3.800đ/số
💧 Nước: 7.000đ/m³
🔐 Cọc: 1 tháng
📞 Liên hệ: ***
Ai có nhu cầu thuê vui lòng liên hệ trực tiếp để xem phòng.
Ưu tiên người ở sạch sẽ, gọn gàng, lâu dài.",3 tuần trước
175673932,132038009,CHO THUÊ PHÒNG TRỌ GIÁ RẺ,800000,800000 đ/tháng,15,,,"16.1157032,108.1260304","CHO THUÊ PHÒNG TRỌ GIÁ RẺ 
- Vị trí thuận lợi gần khu công nghiệp Hòa Khánh + Trường Đại Học Bách Khoa
_ Khu trọ yên tỉnh ,an ninh sạch sẻ,phù hợp cho gia đình 
_Giá thuê 800k/tháng 
Vui lòng liên hệ số điện thoại chủ nhà 
 Cô Linh ( SDT : ***)
",3 tuần trước
175664117,132029415,"Cho thuê phòng trọ,  Toilet riêng,  k chung chủ",1500000,"1,5 triệu/tháng",30,,,"16.0613352,108.211804","Gần bệnh viện,  chợ cồn,  siêu thị,  cầu rồng,  Toilet riêng, có máy giặt, k chung chủ, 1 phòng 1tr5 và còn 1 phòng 2tr2 to đủ ở gia đình
sđt: ***7 hoặc zalo: ***
xin hãy nhắn tin trên web chợ tốt này cho mình tại số điện thọai của mình đã bị mất",3 tuần trước
175639706,132010841,Cho thuê phòng trọ gần FPT kiệt 24 Trần Hưng Đạo làng dại học,2500000,"2,5 triệu/tháng",20,,,"15.9756771,108.2546369","Cho thuê phòng trọ 20m2 Kiệt 24 trần hưng đạo điện ngọc gần làng đại học , khu FPT ",3 tuần trước
175640322,132009270,cần nữ ghép,1000000,1 triệu/tháng,22,Quận Sơn Trà,Phường An Hải Đông,"16.0641384,108.2362691","Dự án: 
Thông tin chi tiết: K cọc, k tủ lạnh, đã bao trọn điện nước. Nữ ghepa ở trên gác, rộng rãi thoáng mát, cửa sổ to",3 tuần trước
175638397,132007675,"Cho thuê phòng trọ có máy lạnh , tủ lạnh giá hợp lý.",3200000,"3,2 triệu/tháng",25,Quận Cẩm Lệ,Phường Hòa Xuân,"15.9964172,108.213334","Dự án: 
Thông tin chi tiết: Phòng trọ có máy lạnh, tủ lạnh và máy nóng lạnh cho thuê. Gần trường học, chợ.",3 tuần trước
175534302,131918553,PHÒNG CHO THUÊ ĐƯỜNG THANH VINH 10 – LIÊN CHIỂU ĐÀ NẴNG,3300000,"3,3 triệu/tháng",20,Quận Liên Chiểu,Phường Hòa Khánh Bắc,"16.0753467,108.1269157","💰 3.300.000/tháng
✨ Trang bị máy lạnh, kệ bếp, bồn rửa, nệm, tủ quần áo.
✨ Phỏng sạch sẽ thoáng mát, giờ giấc tự do, không chung chủ.
📍 Gần KCN, chợ Hòa Khánh.

• 📅 Phòng trống sẵn. khóa cổng an toàn.
 Liên hệ xem phòng: SĐT/zalo Nhung ",3 tuần trước
175470521,131863476,Cho thuê phòng trọ đường 390/4 Hoàng Diệu,2700000,"2,7 triệu/tháng",40,Quận Hải Châu,Phường Bình Thuận,"16.0562861,108.217152","Cho thuê phòng trọ tại 390/4 Hoàng Diệu, Đà Nẵng. 
Diện tích phòng 40m2. Ngăn làm 2 phòng. Có wc riêng, kệ bếp, chỗ để xe riêng (để được tối đa 2 xe). Lối đi riêng biệt ko chung với ai, phòng có ban công, giờ giấc tự do. Điện 3500đ/1 chữ, nước 8000đ/1 chữ. 
- Có thể ở tối đa 4 người. 
- Đóng tiền 3 tháng 1 lần. Cọc 1 tháng 2.700.000đ
- Liên hệ: 
",3 tuần trước
175561414,131941775,"Phòng gác lửng full nội thất, sát trường Đại học bách khoa",8000000,8 triệu/tháng,30,Quận Liên Chiểu,Phường Hòa Khánh Bắc,"16.08689,108.1442807","Dự án: 
Thông tin chi tiết: Phòng gác lửng full nội thất
Gần trường đại học bách khoa đà nẵng
Có nhiều hàng quán ăn chỉ vài bước chân
Cách biển Nguyễn Chánh 1,5 km
Chợ Hoà Khánh 500m
MM mart, siêu thị Mega 1,3 km

Điện 4,000/ 1 chữ
Nước 50,000 1 người/ tháng
Wifi, máy giặt, nước uống RO phí dọn dẹp phòng: 300,000/1 tháng/1 người",4 tuần trước
175493677,131883400,KHAI TRƯƠNG CĂN HỘ STUDIO FPT NEW KENG GIẶT SẤY,3600000,"3,6 triệu/tháng",35,Quận Ngũ Hành Sơn,Phường Hoà Hải,"15.9791769,108.2531914","KHAI TRƯƠNG CĂN HỘ STUDIO FPT NEW KENG GIẶT SẤY
- Đầy đủ nội thất
- Thoáng mát, sạch sẽ
- Giặt sấy chung
- Có ban công ",4 tuần trước
175521532,131907475,Cho thuê trọ ngã ba huế sát chợ 40m2,3000000,3 triệu/tháng,40,Quận Liên Chiểu,Phường Hòa Minh,"16.0595938,108.1694443","Cho thuê trọ ngã ba huế sát chợ 40m2, 3tr 1 tháng điện nước tự do.  Phòng rộng 40m2 có 1 phòng riêng, bếp, nhà vệ sinh riêng  Zalo ***",4 tuần trước
175518229,131904716,"tim nam ( sv càng tốt , ) ơ ghép trong nhà nguyên căn",1600000,"1,6 triệu/tháng",10,Quận Liên Chiểu,Phường Hòa Minh,"16.0745931,108.1706485","Dự án: 
Thông tin chi tiết: tim nam ( sv càng tốt ) o ghé trong nhà nguyên căn , phòng riêng",4 tuần trước
175475374,131867690,cho thuê phòng trọ,5000000,5 triệu/tháng,40,Quận Ngũ Hành Sơn,Phường Hoà Hải,"15.986558,108.2674092","Phòng mới xây, trang bị nội thất cao cấp hiện đại, khu vực văn minh, an ninh tốt, vị trí trường đại học lớn, đại học công nghệ thông tin, đại học FPT, khu đô thị Đại học đà Nẵng, ưu tiên thuê lâu dài, tháng đầu tiên vào ở giảm 50%, tháng thứ 2 chở lên 5 triệu (bạn gọi để quảng cáo thì đừng gọi tôi vì tôi làm quảng cáo, xin cảm ơn)",4 tuần trước
175448185,131846780,CHO THUÊ PHÒNG TRỌ ĐC: 41/8/14 Đặng Thùy Trâm-Đà Nẵng,2000000,2 triệu/tháng,20,Quận Hải Châu,Phường Hòa Thuận Tây,"16.0526414,108.2093775","CHO THUÊ PHÒNG TRỌ
Phòng ở thoáng mát, điện nước trả theo chỉ số đồng hồ. Nhà vệ sinh, chỗ nấu ăn riêng. ĐC: 41/8/14 Đặng Thùy Trâm-Đà Nẵng 
(Gần Đại học Duy Tân, bệnh viện gia đình).
",4 tuần trước
175446639,131842881,Cho Thuê Nhà trọ Ngay ĐH Kiến Trúc - Đông Á - Chợ Đầu Mối ,3200000,"3,2 triệu/tháng",30,Quận Hải Châu,Phường Hòa Cường Nam,"16.0396564,108.2219143",Cho Thuê Nhà trọ Ngay ĐH Kiến Trúc - Đông Á - Chợ Đầu Mối ( Không chung chủ ),4 tuần trước
175427034,131826091,"Phòng trọ ngay trung tâm, an ninh, rộng rãi đầy đủ tiện nghi",4000000,4 triệu/tháng,25,Quận Hải Châu,Phường Hòa Cường Bắc,"16.0384855,108.2186172","Dự án: 
Thông tin chi tiết: Phòng trọ ngay trung tâm, an ninh, rộng rãi đầy đủ tiện nghi: 
- Phòng trọ rộng rãi, thoáng mát, đầy đủ tiện nghi.
- Đường 5,5 với camera giám sát 24/7
- Hệ thống PCCC đảm bảo an toàn.
- Nhà xe rộng rãi, wifi miễn phí và nhiều tiện ích…
Chi tiết liên hệ Võ Đăng sđt: ***",1 tháng trước
175414783,131815483,PHÒNG TRỌ FULL NỘI THẤT TẦNG 2 ĐƯỜNG 12 BÌNH HOÀ 1,2600000,"2,6 triệu/tháng",25,Quận Cẩm Lệ,Phường Khuê Trung,"16.0254453,108.2138159","Cho thuê phòng trọ tầng 2 có nội thất đường Bình Hoà 1, Khuê Trung , Cẩm Lệ, ĐN 🌈

Vị trí gần trường DH Đông Á, Kiến Trúc, Chợ Đầu Mối, Công Viên Thanh Niên  
- Diện tích: 20m2 
- nội thất: máy giặt riêng, giường, điều hoà, nước nóng, quạt trần, bồn tắm, tủ lạnh … cơ bản đầy đủ 
- Có chỗ để xe rộng rãi, giờ giấc tự do 
- Phù hợp người đi làm tối về ngủ 
- Giá cho thuê: 2.6 tr/ tháng.
- Chỉ Phù hợp cho nam ở 1 mình, (ở 2 nam nam, hoặc nam nữ), làm việc tại nhà hoặc đi làm tối về ngủ,…. 
- Phòng đang sẵn có thể vào ở ngay",1 tháng trước
175404952,131807032,phòng trọ mới xây sau lưng fpt plaza,3500000,"3,5 triệu/tháng",20,Quận Ngũ Hành Sơn,Phường Hoà Hải,"15.9852958,108.2602172","Dự án: 
Thông tin chi tiết: phòng trọ mới xây trống sẵn có thể vào ở liền , ngay sau fpt plaza phù hợp sinh viên dhoc fpt , viet han ,...3,5tr-4tr tuỳ phòng.",1 tháng trước
175399139,131802005,Trọ Dũng Sỹ Thanh Khê,3000000,3 triệu/tháng,35,Quận Thanh Khê,Phường Xuân Hà,"16.0705977,108.1947536","mình còn phòng cho thuê ở trên lầu 1, diện tích hơn 30m2,ở được 2 đến 3 người

📍 Vị trí:dũng sỹ thanh khê gần,trường thái phiên,đại học thể dục thể tao
🏠 Phòng sạch sẽ, thoáng mát,có ban công nấu ăn,nhà wc riêng,điều hòa,máy giặt
🔒 Khu vực an ninh tốt, có camera giám sát
🚿 Có nhà vệ sinh riêng, điện nước đầy đủ
🌐 Có wifi free
💰 Giá thuê: 3tr ưu tiên ở lau năm
📞 ***",1 tháng trước
175361720,131769853,"Trọ làng đại học đà nẵng ngay VKU , FPT , y dược",1800000,"1,8 triệu/tháng",14,Quận Ngũ Hành Sơn,Phường Hoà Hải,"15.986558,108.2674092","Trọ làng đại học đà nẵng ngay VKU , FPT , y dược
Đầu tháng 5 dọn vào ạ
Nhà xe rộng rãi",1 tháng trước
175361717,131769852,Cho thuê phòng trọ gần đh Duy tân,3500000,"3,5 triệu/tháng",20,Quận Liên Chiểu,Phường Hòa Khánh Bắc,"16.0770582,108.1369375","🏠 CHO THUÊ CĂN HỘ MỚI XÂY XONG -***(Zalo)

📍 Địa chỉ: Nhà Trọ Lan Hương, 81b Đào Sư Tích, Liên Chiểu, Đà Nẵng
Khu vực Hoà Khánh,gần bến xe,kế bên đường Nguyễn Huy Tưởng,sau DH Duy Tân 5p tới trường

✨ Căn hộ xây mới 100%, sạch sẽ – an ninh – yên tĩnh.

 💰Giá thuê: 3tr5 /tháng

🔹 Chủ nhà có thêm phòng dành  cho lựa chọn cho khách du lịch và khách cần thuê phòng theo ngày giá 250k/ 1 ngày đêm,có kèm cả thuê xe máy

🔹 Thông tin phòng: 20 m²

 • Phòng thoáng mát, có cửa sổ, điều hoà, nóng lạnh, máy giặt, tủ quần áo,bếp,sân phơi quần áo.

🔹 Tiện ích:

 • Thang máy,Wifi tốc độ cao free,giờ giấc tự do không chung chủ

 • Sân phơi, chỗ để xe T1 rộng rãi, an ninh

 • Camera, khoá vân tay

📱 SĐT/Zalo: ***",1 tháng trước
171858637,128762155,Cho Thuê Phòng Trọ Cao cấp!,2200000,"2,2 triệu/tháng",25,Quận Cẩm Lệ,Phường Hòa Phát,"16.0172753,108.19334","Cho thuê phòng trọ nội thất cơ bản: 
- Có gác lửng, bàn bếp, toilet riêng, nhà xe rộng
- Khoá cửa vân tay, trang bị PCCC đúng theo YC của cơ quan chức năng
-  Giờ giấc tự do, ở tiêu chuẩn 2 người, 3 người thì thêm 300k.
- Giá điện 3850d/Kwh, nước 30k/người/tháng
- Wifi miễn phí
- Cọc chỉ 500k, đóng tiền đầu tháng.
LHCC: Dũng ***",1 tháng trước
175359086,131767657,Cho thuê phòng,2700000,"2,7 triệu/tháng",25,Quận Cẩm Lệ,Phường Hòa An,"16.0422594,108.1833625","Dự án: 
Thông tin chi tiết: E có việc cần về quê  gấp nên  pass phòng trọ ở 428/45/7 tôn đản 2tr7 ạ",1 tháng trước
175270138,131691002,Cần cho thuê nhà 3 tầng 4 phòng ngủ,15000000,15 triệu/tháng,100,Quận Ngũ Hành Sơn,Phường Hoà Quý,"15.9871345,108.2376446","Dự án: 
Thông tin chi tiết: **CHO THUÊ NHÀ NGUYÊN CĂN GẦN PHƯỜNG HÒA QUÝ**

* Nhà 3 tầng, thiết kế hiện đại
* Gồm 4 phòng ngủ rộng rãi
* Khu vực yên tĩnh, thuận tiện đi lại

💰 Giá thuê: 15 triệu/tháng
📌 Hình thức: Cọc 1 tháng, thanh toán 3 tháng/lần

Phù hợp cho gia đình hoặc nhóm ở lâu dài.",1 tháng trước
